
JÄGERHOF|lemma idGJ00303.GJ00303 | m.|gram idGJ00303.GJ00303 |
JÄGERHORN|lemma idGJ00304.GJ00304 |JÄGERSHORN|variant idGJ00304.GJ00304 | n.|gram idGJ00304.GJ00304 |
JÄGERHUND|lemma idGJ00305.GJ00305 | m.|gram idGJ00305.GJ00305 |
JÄGERHUT|lemma idGJ00306.GJ00306 | m.|gram idGJ00306.GJ00306 |
JÄGERIN|lemma idGJ00307.GJ00307 | f.|gram idGJ00307.GJ00307 |
JÄGERISCH|lemma idGJ00308.GJ00308 | adj. und adv.|gram idGJ00308.GJ00308 |
JÄGERJUNGE|lemma idGJ00309.GJ00309 |JÄGERSJUNGE|variant idGJ00309.GJ00309 | m.|gram idGJ00309.GJ00309 |
JÄGERJÜNGLING|lemma idGJ00310.GJ00310 | m.|gram idGJ00310.GJ00310 |
JÄGERKLEID|lemma idGJ00311.GJ00311 | n.|gram idGJ00311.GJ00311 |
JÄGERKNABE|lemma idGJ00312.GJ00312 | m.|gram idGJ00312.GJ00312 |
JÄGERKNECHT|lemma idGJ00313.GJ00313 |JÄGERSKNECHT|variant idGJ00313.GJ00313 |
JÄGERKRAUT|lemma idGJ00314.GJ00314 | n.|gram idGJ00314.GJ00314 |
JÄGERKUNST|lemma idGJ00315.GJ00315 | f.|gram idGJ00315.GJ00315 |
JÄGERLATEIN|lemma idGJ00316.GJ00316 | n.|gram idGJ00316.GJ00316 |
JÄGERLAUNE|lemma idGJ00317.GJ00317 | f.|gram idGJ00317.GJ00317 |
JÄGERLEBEN|lemma idGJ00318.GJ00318 | n.|gram idGJ00318.GJ00318 |
JÄGERLEIN|lemma idGJ00319.GJ00319 | n.|gram idGJ00319.GJ00319 |
JÄGERLICH|lemma idGJ00320.GJ00320 | adj. und adv.|gram idGJ00320.GJ00320 |
JÄGERLIEBCHEN|lemma idGJ00321.GJ00321 | n.|gram idGJ00321.GJ00321 |
JÄGERLIED|lemma idGJ00322.GJ00322 | n.|gram idGJ00322.GJ00322 |
JÄGERLUST|lemma idGJ00323.GJ00323 | f.|gram idGJ00323.GJ00323 |
JÄGERMAHL|lemma idGJ00324.GJ00324 | n.|gram idGJ00324.GJ00324 |
JÄGERMANTEL|lemma idGJ00325.GJ00325 | m.|gram idGJ00325.GJ00325 |
JÄGERMÄSZIG|lemma idGJ00326.GJ00326 | adj. und adv.|gram idGJ00326.GJ00326 |
JÄGERMEISTER|lemma idGJ00327.GJ00327 | m.|gram idGJ00327.GJ00327 |
JÄGERMESSE|lemma idGJ00328.GJ00328 | f.|gram idGJ00328.GJ00328 |
JÄGERMESSER|lemma idGJ00329.GJ00329 | n.|gram idGJ00329.GJ00329 |
JÄGERMUSIK|lemma idGJ00330.GJ00330 | f.|gram idGJ00330.GJ00330 |
JÄGERN|lemma idGJ00331.GJ00331 | verb.|gram idGJ00331.GJ00331 |
JÄGERORDEN|lemma idGJ00332.GJ00332 | m.|gram idGJ00332.GJ00332 |
JÄGERRECHT|lemma idGJ00333.GJ00333 | n.|gram idGJ00333.GJ00333 |
JÄGERRUF|lemma idGJ00334.GJ00334 | m.|gram idGJ00334.GJ00334 |
JÄGERRÜSTUNG|lemma idGJ00335.GJ00335 | f.|gram idGJ00335.GJ00335 |
JÄGERSACK|lemma idGJ00336.GJ00336 | m.|gram idGJ00336.GJ00336 |
JÄGERSBURST|lemma idGJ00337.GJ00337 | f.|gram idGJ00337.GJ00337 |
JÄGERSCHAFT|lemma idGJ00338.GJ00338 | f.|gram idGJ00338.GJ00338 |
JÄGERSCHLINGE|lemma idGJ00339.GJ00339 | f.|gram idGJ00339.GJ00339 |
JÄGERSCHREI|lemma idGJ00340.GJ00340 | m.|gram idGJ00340.GJ00340 |
JÄGERSMANN|lemma idGJ00341.GJ00341 | m.|gram idGJ00341.GJ00341 |
JÄGERSPÄSZCHEN|lemma idGJ00342.GJ00342 | n.|gram idGJ00342.GJ00342 |
JÄGERSPIESZ|lemma idGJ00343.GJ00343 | m.|gram idGJ00343.GJ00343 |
JÄGERSPINNE|lemma idGJ00344.GJ00344 | f.|gram idGJ00344.GJ00344 |
JÄGERSPRACHE|lemma idGJ00345.GJ00345 | f.|gram idGJ00345.GJ00345 |
JÄGERSPRUCH|lemma idGJ00346.GJ00346 | m.|gram idGJ00346.GJ00346 |
JÄGERSPRUNG|lemma idGJ00347.GJ00347 | m.|gram idGJ00347.GJ00347 |
JÄGERSTAHL|lemma idGJ00348.GJ00348 | m.|gram idGJ00348.GJ00348 |
JÄGERSTAMM|lemma idGJ00349.GJ00349 | m.|gram idGJ00349.GJ00349 |
JÄGERSTANGE|lemma idGJ00350.GJ00350 | f.|gram idGJ00350.GJ00350 |
JÄGERSTIMME|lemma idGJ00351.GJ00351 | f.|gram idGJ00351.GJ00351 |
JÄGERSTOCK|lemma idGJ00352.GJ00352 | m.|gram idGJ00352.GJ00352 |
JÄGERSTÜCK|lemma idGJ00353.GJ00353 | n.|gram idGJ00353.GJ00353 |
JÄGERTASCHE|lemma idGJ00354.GJ00354 | f.|gram idGJ00354.GJ00354 |
JÄGERTHAT|lemma idGJ00355.GJ00355 | f.|gram idGJ00355.GJ00355 |
JÄGERVOGEL|lemma idGJ00356.GJ00356 | m.|gram idGJ00356.GJ00356 |
JÄGERVOLK|lemma idGJ00357.GJ00357 | m.|gram idGJ00357.GJ00357 |
JÄGERWELT|lemma idGJ00358.GJ00358 | f.|gram idGJ00358.GJ00358 |
JÄGERZEHRUNG|lemma idGJ00359.GJ00359 | f.|gram idGJ00359.GJ00359 |
JÄGERZEUG|lemma idGJ00360.GJ00360 | n.|gram idGJ00360.GJ00360 |
JAGESTRICK|lemma idGJ00361.GJ00361 | m.|gram idGJ00361.GJ00361 |
JAGETEUFEL|lemma idGJ00362.GJ00362 | m.|gram idGJ00362.GJ00362 |
JAGETROSZ|lemma idGJ00363.GJ00363 | m.|gram idGJ00363.GJ00363 |
JAGEZEICHEN|lemma idGJ00364.GJ00364 | n.|gram idGJ00364.GJ00364 |
JAGEZEUG|lemma idGJ00365.GJ00365 |JAGZEUG|variant idGJ00365.GJ00365 | m. n.|gram idGJ00365.GJ00365 |
JAGFISCH|lemma idGJ00366.GJ00366 |
JAGGESCHREI|lemma idGJ00367.GJ00367 | n.|gram idGJ00367.GJ00367 |
JAGGRUBE|lemma idGJ00368.GJ00368 | f.|gram idGJ00368.GJ00368 |
JAGHAUS|lemma idGJ00369.GJ00369 | n.|gram idGJ00369.GJ00369 |
JAGHORN|lemma idGJ00370.GJ00370 | n.|gram idGJ00370.GJ00370 |
JAGHUND|lemma idGJ00371.GJ00371 | m.|gram idGJ00371.GJ00371 |
JAGIG|lemma idGJ00372.GJ00372 | adj.|gram idGJ00372.GJ00372 |
JAGIRRE|lemma idGJ00373.GJ00373 | adj.|gram idGJ00373.GJ00373 |
JAGLUST|lemma idGJ00374.GJ00374 | f.|gram idGJ00374.GJ00374 |
JAGRECHT|lemma idGJ00375.GJ00375 | n.|gram idGJ00375.GJ00375 |
JAGSCHIFF|lemma idGJ00376.GJ00376 | n.|gram idGJ00376.GJ00376 |
JAGSPIESZ|lemma idGJ00377.GJ00377 | m.|gram idGJ00377.GJ00377 |
JAGSUCHT|lemma idGJ00378.GJ00378 | f.|gram idGJ00378.GJ00378 |
JAGTAG|lemma idGJ00379.GJ00379 | m.|gram idGJ00379.GJ00379 |
JAGTEUFEL|lemma idGJ00380.GJ00380 | m.|gram idGJ00380.GJ00380 |
JAGUNG|lemma idGJ00381.GJ00381 | f.|gram idGJ00381.GJ00381 |
JAGWERK|lemma idGJ00382.GJ00382 | n.|gram idGJ00382.GJ00382 |
JAHA|lemma idGJ00383.GJ00383 | interj.|gram idGJ00383.GJ00383 |
JÄHE|lemma idGJ00384.GJ00384 |JÄH|variant idGJ00384.GJ00384 | adj. und adv.|gram idGJ00384.GJ00384 |
JÄHE|lemma idGJ00385.GJ00385 | f.|gram idGJ00385.GJ00385 |
JÄHEND|lemma idGJ00386.GJ00386 |
JAHERR|lemma idGJ00387.GJ00387 | m.|gram idGJ00387.GJ00387 |
JÄHHEIT|lemma idGJ00388.GJ00388 | f.|gram idGJ00388.GJ00388 |
JÄHLICH|lemma idGJ00389.GJ00389 | adj.|gram idGJ00389.GJ00389 |
JÄHLING|lemma idGJ00390.GJ00390 |
JÄHLINGEN|lemma idGJ00391.GJ00391 | adv.|gram idGJ00391.GJ00391 |
JÄHLINGS|lemma idGJ00392.GJ00392 | adv.|gram idGJ00392.GJ00392 |
JAHN|lemma idGJ00393.GJ00393 | m.|gram idGJ00393.GJ00393 |
JAHN|lemma idGJ00394.GJ00394 |
JÄHNEN|lemma idGJ00395.GJ00395 | verb.|gram idGJ00395.GJ00395 |
JAHR|lemma idGJ00396.GJ00396 | n.|gram idGJ00396.GJ00396 |
JAHRAB|lemma idGJ00397.GJ00397 | adv.|gram idGJ00397.GJ00397 |
JAHRANZEICHNUNG|lemma idGJ00398.GJ00398 | f.|gram idGJ00398.GJ00398 |
JAHRARBEIT|lemma idGJ00399.GJ00399 | f.|gram idGJ00399.GJ00399 |
JAHRARBEITER|lemma idGJ00400.GJ00400 | m.|gram idGJ00400.GJ00400 |
JAHRAUS|lemma idGJ00401.GJ00401 | adv.|gram idGJ00401.GJ00401 |
JAHRBEGÄNGNIS|lemma idGJ00402.GJ00402 | f.|gram idGJ00402.GJ00402 |
JAHRBESTALLUNG|lemma idGJ00403.GJ00403 | f.|gram idGJ00403.GJ00403 |
JAHRBUCH|lemma idGJ00404.GJ00404 | n.|gram idGJ00404.GJ00404 |
JAHRBÜNDNIS|lemma idGJ00405.GJ00405 | n.|gram idGJ00405.GJ00405 |
JÄHRCHEN|lemma idGJ00406.GJ00406 | n.|gram idGJ00406.GJ00406 |
JAHRDING|lemma idGJ00407.GJ00407 | n.|gram idGJ00407.GJ00407 |
JAHREGLEICH|lemma idGJ00408.GJ00408 | adj.|gram idGJ00408.GJ00408 |
JAHREIN|lemma idGJ00409.GJ00409 | adv.|gram idGJ00409.GJ00409 |
JAHRELANG|lemma idGJ00410.GJ00410 | adv.|gram idGJ00410.GJ00410 |
JAHREN|lemma idGJ00411.GJ00411 |JÄHREN|variant idGJ00411.GJ00411 | verb.|gram idGJ00411.GJ00411 |
JÄHREN|lemma idGJ00412.GJ00412 | verb.|gram idGJ00412.GJ00412 |
JAHRESABEND|lemma idGJ00413.GJ00413 | m.|gram idGJ00413.GJ00413 |
JAHRESANFANG|lemma idGJ00414.GJ00414 | m.|gram idGJ00414.GJ00414 |
JAHRESAUSWEIS|lemma idGJ00415.GJ00415 | m.|gram idGJ00415.GJ00415 |
JAHRESEINKOMMEN|lemma idGJ00416.GJ00416 | n.|gram idGJ00416.GJ00416 |
JAHRESEINNAHME|lemma idGJ00417.GJ00417 | f.|gram idGJ00417.GJ00417 |
JAHRESERTRAG|lemma idGJ00418.GJ00418 | m.|gram idGJ00418.GJ00418 |
JAHRESFEIER|lemma idGJ00419.GJ00419 | f.|gram idGJ00419.GJ00419 |
JAHRESFEST|lemma idGJ00420.GJ00420 | n.|gram idGJ00420.GJ00420 |
JAHRESFLUCHT|lemma idGJ00421.GJ00421 | f.|gram idGJ00421.GJ00421 |
JAHRESFRIST|lemma idGJ00422.GJ00422 | f.|gram idGJ00422.GJ00422 |
JAHRESFRUCHT|lemma idGJ00423.GJ00423 | f.|gram idGJ00423.GJ00423 |
JAHRESGABE|lemma idGJ00424.GJ00424 | f.|gram idGJ00424.GJ00424 |
JAHRESGENOSSE|lemma idGJ00425.GJ00425 | m.|gram idGJ00425.GJ00425 |
JAHRESHEFT|lemma idGJ00426.GJ00426 | n.|gram idGJ00426.GJ00426 |
JAHRESKEHR|lemma idGJ00427.GJ00427 | f.|gram idGJ00427.GJ00427 |
JAHRESKOST|lemma idGJ00428.GJ00428 | f.|gram idGJ00428.GJ00428 |
JAHRESLAUF|lemma idGJ00429.GJ00429 |-LAUFT|variant idGJ00429.GJ00429 | m.|gram idGJ00429.GJ00429 |
JAHRESMÄRCHEN|lemma idGJ00430.GJ00430 | n.|gram idGJ00430.GJ00430 |
JAHRESRECHNUNG|lemma idGJ00431.GJ00431 | f.|gram idGJ00431.GJ00431 |
JAHRESSCHLUSZ|lemma idGJ00432.GJ00432 | m.|gram idGJ00432.GJ00432 |
JAHRESSITZUNG|lemma idGJ00433.GJ00433 | f.|gram idGJ00433.GJ00433 |
JAHRESSOHN|lemma idGJ00434.GJ00434 | m.|gram idGJ00434.GJ00434 |
JAHRESSOLD|lemma idGJ00435.GJ00435 |JAHRSOLD|variant idGJ00435.GJ00435 | m.|gram idGJ00435.GJ00435 |
JAHRESTAFEL|lemma idGJ00436.GJ00436 | f.|gram idGJ00436.GJ00436 |
JAHRESTAG|lemma idGJ00437.GJ00437 | m.|gram idGJ00437.GJ00437 |
JAHRESTHEURE|lemma idGJ00438.GJ00438 | f.|gram idGJ00438.GJ00438 |
JAHRESVERSAMMLUNG|lemma idGJ00439.GJ00439 | f.|gram idGJ00439.GJ00439 |
JAHRESWECHSEL|lemma idGJ00440.GJ00440 | m.|gram idGJ00440.GJ00440 |
JAHRESZEIT|lemma idGJ00441.GJ00441 | f.|gram idGJ00441.GJ00441 |
JAHRESZEITENWECHSEL|lemma idGJ00442.GJ00442 | m.|gram idGJ00442.GJ00442 |
JAHRESZEITREISE|lemma idGJ00443.GJ00443 | f.|gram idGJ00443.GJ00443 |
JAHREWEIT|lemma idGJ00444.GJ00444 | adv.|gram idGJ00444.GJ00444 |
JAHRFELD|lemma idGJ00445.GJ00445 |
JAHRFEST|lemma idGJ00446.GJ00446 | n.|gram idGJ00446.GJ00446 |
JAHRFÜNFTEL|lemma idGJ00447.GJ00447 | n.|gram idGJ00447.GJ00447 |
JAHRFÜNFZIG|lemma idGJ00448.GJ00448 | n.|gram idGJ00448.GJ00448 |
JAHRGANG|lemma idGJ00449.GJ00449 | m.|gram idGJ00449.GJ00449 |
JAHRGEBRÄUCHLICH|lemma idGJ00450.GJ00450 | adj.|gram idGJ00450.GJ00450 |
JAHRGEBUNG|lemma idGJ00451.GJ00451 | f.|gram idGJ00451.GJ00451 |
JAHRGEDÄCHTNIS|lemma idGJ00452.GJ00452 | n.|gram idGJ00452.GJ00452 |
JAHRGEDICHT|lemma idGJ00453.GJ00453 | n.|gram idGJ00453.GJ00453 |
JAHRGEDING|lemma idGJ00454.GJ00454 | n.|gram idGJ00454.GJ00454 |
JAHRGEHALT|lemma idGJ00455.GJ00455 | m. n.|gram idGJ00455.GJ00455 |
JAHRGELD|lemma idGJ00456.GJ00456 | n.|gram idGJ00456.GJ00456 |
JAHRGELDSPENDER|lemma idGJ00457.GJ00457 | m.|gram idGJ00457.GJ00457 |
JAHRGERICHT|lemma idGJ00458.GJ00458 | n.|gram idGJ00458.GJ00458 |
JAHRGESCHICHTE|lemma idGJ00459.GJ00459 | f.|gram idGJ00459.GJ00459 |
JAHRGESELL|lemma idGJ00460.GJ00460 | m.|gram idGJ00460.GJ00460 |
JAHRGEWÄCHS|lemma idGJ00461.GJ00461 | n.|gram idGJ00461.GJ00461 |
JAHRGEWINN|lemma idGJ00462.GJ00462 | m.|gram idGJ00462.GJ00462 |
JAHRHUNDERT|lemma idGJ00463.GJ00463 | n.|gram idGJ00463.GJ00463 |
JAHRHUNDERTFEIER|lemma idGJ00464.GJ00464 | f.|gram idGJ00464.GJ00464 |
JÄHRIG|lemma idGJ00465.GJ00465 | adj.|gram idGJ00465.GJ00465 |
JÄHRIGEN|lemma idGJ00466.GJ00466 | verb.|gram idGJ00466.GJ00466 |
JÄHRIGKEIT|lemma idGJ00467.GJ00467 |
JAHRJÄHRLICH|lemma idGJ00468.GJ00468 | adv.|gram idGJ00468.GJ00468 |
JAHRKIND|lemma idGJ00469.GJ00469 | n.|gram idGJ00469.GJ00469 |
JAHRKLEID|lemma idGJ00470.GJ00470 | n.|gram idGJ00470.GJ00470 |
JAHRKNECHT|lemma idGJ00471.GJ00471 | m.|gram idGJ00471.GJ00471 |
JAHRKÖNIG|lemma idGJ00472.GJ00472 | m.|gram idGJ00472.GJ00472 |
JAHRKUCHEN|lemma idGJ00473.GJ00473 | m.|gram idGJ00473.GJ00473 |
JAHRLANG|lemma idGJ00474.GJ00474 | adv.|gram idGJ00474.GJ00474 |
JÄHRLEIN|lemma idGJ00475.GJ00475 | n.|gram idGJ00475.GJ00475 |
JÄHRLICH|lemma idGJ00476.GJ00476 | adj. und adv.|gram idGJ00476.GJ00476 |
JÄHRLICHKEIT|lemma idGJ00477.GJ00477 | f.|gram idGJ00477.GJ00477 |
JÄHRLING|lemma idGJ00478.GJ00478 | m.|gram idGJ00478.GJ00478 |
JÄHRLINGSBOCK|lemma idGJ00479.GJ00479 | m.|gram idGJ00479.GJ00479 |
JÄHRLINGSHAMMEL|lemma idGJ00480.GJ00480 | m.|gram idGJ00480.GJ00480 |
JÄHRLINGSKALB|lemma idGJ00481.GJ00481 | n.|gram idGJ00481.GJ00481 |
JAHRLOHN|lemma idGJ00482.GJ00482 | m. n.|gram idGJ00482.GJ00482 |
JAHRLÖHNER|lemma idGJ00483.GJ00483 | m.|gram idGJ00483.GJ00483 |
JAHRMARKT|lemma idGJ00484.GJ00484 | m.|gram idGJ00484.GJ00484 |
JAHRMARKTEN|lemma idGJ00485.GJ00485 | verb.|gram idGJ00485.GJ00485 |
JAHRMARKTSBUDE|lemma idGJ00486.GJ00486 | f.|gram idGJ00486.GJ00486 |
JAHRMARKTSFEST|lemma idGJ00487.GJ00487 | n.|gram idGJ00487.GJ00487 |
JAHRMARKTSGELD|lemma idGJ00488.GJ00488 | n.|gram idGJ00488.GJ00488 |
JAHRMARKTSGESCHENK|lemma idGJ00489.GJ00489 | n.|gram idGJ00489.GJ00489 |
JAHRMARKTSGEWIRR|lemma idGJ00490.GJ00490 | n.|gram idGJ00490.GJ00490 |
JAHRMARKTSSCENE|lemma idGJ00491.GJ00491 | f.|gram idGJ00491.GJ00491 |
JAHRMARKTSWOCHE|lemma idGJ00492.GJ00492 | f.|gram idGJ00492.GJ00492 |
JAHRMESSBESUCHER|lemma idGJ00493.GJ00493 | m.|gram idGJ00493.GJ00493 |
JAHRMESSE|lemma idGJ00494.GJ00494 | f.|gram idGJ00494.GJ00494 |
JAHRMODEL|lemma idGJ00495.GJ00495 | m.|gram idGJ00495.GJ00495 |
JAHRNAGEL|lemma idGJ00496.GJ00496 | m.|gram idGJ00496.GJ00496 |
JAHRNUTZEN|lemma idGJ00497.GJ00497 | m.|gram idGJ00497.GJ00497 |
JAHRPACHT|lemma idGJ00498.GJ00498 | f.|gram idGJ00498.GJ00498 |
JAHRPÄCHTER|lemma idGJ00499.GJ00499 | m.|gram idGJ00499.GJ00499 |
JAHRRECHNUNG|lemma idGJ00500.GJ00500 | f.|gram idGJ00500.GJ00500 |
JAHRREGISTER|lemma idGJ00501.GJ00501 | n.|gram idGJ00501.GJ00501 |
JAHRRENTE|lemma idGJ00502.GJ00502 | f.|gram idGJ00502.GJ00502 |
JAHRRITTE|lemma idGJ00503.GJ00503 | m.|gram idGJ00503.GJ00503 |
JAHRS-|lemma idGJ00504.GJ00504 |
JAHRSCHMAUS|lemma idGJ00505.GJ00505 | m.|gram idGJ00505.GJ00505 |
JAHRSCHNEIDER|lemma idGJ00506.GJ00506 | m.|gram idGJ00506.GJ00506 |
JAHRSCHUSZ|lemma idGJ00507.GJ00507 | m.|gram idGJ00507.GJ00507 |
JAHRSTÜCK|lemma idGJ00508.GJ00508 | n.|gram idGJ00508.GJ00508 |
JAHRTAG|lemma idGJ00509.GJ00509 | m.|gram idGJ00509.GJ00509 |
JAHRTAUSEND|lemma idGJ00510.GJ00510 | n.|gram idGJ00510.GJ00510 |
JAHRTAUSENDHOCH|lemma idGJ00511.GJ00511 | adj. und adv.|gram idGJ00511.GJ00511 |
JAHRTAUSENDJÄHRIG|lemma idGJ00512.GJ00512 | adj.|gram idGJ00512.GJ00512 |
JAHRTAUSENDUHR|lemma idGJ00513.GJ00513 | f.|gram idGJ00513.GJ00513 |
JAHRUHR|lemma idGJ00514.GJ00514 | f.|gram idGJ00514.GJ00514 |
JAHRWACHS|lemma idGJ00515.GJ00515 | m.|gram idGJ00515.GJ00515 |
JAHRWEIDE|lemma idGJ00516.GJ00516 | f.|gram idGJ00516.GJ00516 |
JAHRWEISE|lemma idGJ00517.GJ00517 | adv.|gram idGJ00517.GJ00517 |
JAHRWERK|lemma idGJ00518.GJ00518 | n.|gram idGJ00518.GJ00518 |
JAHRWIERIG|lemma idGJ00519.GJ00519 | adj.|gram idGJ00519.GJ00519 |
JAHRWIRTH|lemma idGJ00520.GJ00520 | m.|gram idGJ00520.GJ00520 |
JAHRWOCHE|lemma idGJ00521.GJ00521 | f.|gram idGJ00521.GJ00521 |
JAHRWUCHS|lemma idGJ00522.GJ00522 | m.|gram idGJ00522.GJ00522 |
JAHRZAHL|lemma idGJ00523.GJ00523 | f.|gram idGJ00523.GJ00523 |
JAHRZEHENT|lemma idGJ00524.GJ00524 | n.|gram idGJ00524.GJ00524 |
JAHRZEIT|lemma idGJ00525.GJ00525 | f.|gram idGJ00525.GJ00525 |
JAHRZEITBUCH|lemma idGJ00526.GJ00526 | n.|gram idGJ00526.GJ00526 |
JAHRZEITLICH|lemma idGJ00527.GJ00527 | adj.|gram idGJ00527.GJ00527 |
JAHRZIRKEL|lemma idGJ00528.GJ00528 | m.|gram idGJ00528.GJ00528 |
JAHRZWÖLFT|lemma idGJ00529.GJ00529 | n.|gram idGJ00529.GJ00529 |
JÄHSTURZ|lemma idGJ00530.GJ00530 | m.|gram idGJ00530.GJ00530 |
JÄHTAUFE|lemma idGJ00531.GJ00531 |
JÄHZORN|lemma idGJ00532.GJ00532 | m.|gram idGJ00532.GJ00532 |
JÄHZORNIG|lemma idGJ00533.GJ00533 | adj.|gram idGJ00533.GJ00533 |
JAID|lemma idGJ00534.GJ00534 | n.|gram idGJ00534.GJ00534 |
JAKAL|lemma idGJ00535.GJ00535 | m.|gram idGJ00535.GJ00535 |
JAKNECHT|lemma idGJ00536.GJ00536 |
JÄLEN|lemma idGJ00537.GJ00537 | verb.|gram idGJ00537.GJ00537 |
JAMBE|lemma idGJ00538.GJ00538 |
JAMBISCH|lemma idGJ00539.GJ00539 | adj.|gram idGJ00539.GJ00539 |
JAMBISIEREN|lemma idGJ00540.GJ00540 | verb.|gram idGJ00540.GJ00540 |
JAMENSCH|lemma idGJ00541.GJ00541 | m.|gram idGJ00541.GJ00541 |
JAMMER|lemma idGJ00542.GJ00542 | m.|gram idGJ00542.GJ00542 |
JAMMERANBLICK|lemma idGJ00543.GJ00543 | m.|gram idGJ00543.GJ00543 |
JAMMERANGST|lemma idGJ00544.GJ00544 | f.|gram idGJ00544.GJ00544 |
JAMMERAUGE|lemma idGJ00545.GJ00545 | n.|gram idGJ00545.GJ00545 |
JAMMERBERG|lemma idGJ00546.GJ00546 | m.|gram idGJ00546.GJ00546 |
JAMMERBILD|lemma idGJ00547.GJ00547 | n.|gram idGJ00547.GJ00547 |
JAMMERBLATT|lemma idGJ00548.GJ00548 | n.|gram idGJ00548.GJ00548 |
JAMMERBLEICH|lemma idGJ00549.GJ00549 | adj.|gram idGJ00549.GJ00549 |
JAMMERBLICK|lemma idGJ00550.GJ00550 | m.|gram idGJ00550.GJ00550 |
JAMMERBLUME|lemma idGJ00551.GJ00551 | f.|gram idGJ00551.GJ00551 |
JAMMERBRIEF|lemma idGJ00552.GJ00552 | m.|gram idGJ00552.GJ00552 |
JAMMERBRINGEND|lemma idGJ00553.GJ00553 | part.|gram idGJ00553.GJ00553 |
JAMMERDECKE|lemma idGJ00554.GJ00554 | f.|gram idGJ00554.GJ00554 |
JAMMERDRUCK|lemma idGJ00555.GJ00555 | m.|gram idGJ00555.GJ00555 |
JAMMERECKE|lemma idGJ00556.GJ00556 | f.|gram idGJ00556.GJ00556 |
JAMMERER|lemma idGJ00557.GJ00557 | m.|gram idGJ00557.GJ00557 |
JAMMERERDE|lemma idGJ00558.GJ00558 | f.|gram idGJ00558.GJ00558 |
JAMMERERNTE|lemma idGJ00559.GJ00559 | f.|gram idGJ00559.GJ00559 |
JAMMERFALL|lemma idGJ00560.GJ00560 | m.|gram idGJ00560.GJ00560 |
JAMMERFOLGE|lemma idGJ00561.GJ00561 | f.|gram idGJ00561.GJ00561 |
JAMMERGEBERDE|lemma idGJ00562.GJ00562 | f.|gram idGJ00562.GJ00562 |
JAMMERGEFILDE|lemma idGJ00563.GJ00563 | n.|gram idGJ00563.GJ00563 |
JAMMERGEFOLTERT|lemma idGJ00564.GJ00564 | part.|gram idGJ00564.GJ00564 |
JAMMERGEHEUL|lemma idGJ00565.GJ00565 | n.|gram idGJ00565.GJ00565 |
JAMMERGESANG|lemma idGJ00566.GJ00566 | m.|gram idGJ00566.GJ00566 |
JAMMERGESCHÄFT|lemma idGJ00567.GJ00567 | n.|gram idGJ00567.GJ00567 |
JAMMERGESCHICK|lemma idGJ00568.GJ00568 | n.|gram idGJ00568.GJ00568 |
JAMMERGESCHREI|lemma idGJ00569.GJ00569 | n.|gram idGJ00569.GJ00569 |
JAMMERGESICHT|lemma idGJ00570.GJ00570 | n.|gram idGJ00570.GJ00570 |
JAMMERGESTALT|lemma idGJ00571.GJ00571 | n.|gram idGJ00571.GJ00571 |
JAMMERGESTÖHN|lemma idGJ00572.GJ00572 | n.|gram idGJ00572.GJ00572 |
JAMMERGEWINSEL|lemma idGJ00573.GJ00573 | n.|gram idGJ00573.GJ00573 |
JAMMERGLEIS|lemma idGJ00574.GJ00574 | n.|gram idGJ00574.GJ00574 |
JAMMERHAFT|lemma idGJ00575.GJ00575 | adj.|gram idGJ00575.GJ00575 |
JAMMERHALLEND|lemma idGJ00576.GJ00576 | part.|gram idGJ00576.GJ00576 |
JAMMERHAUFE|lemma idGJ00577.GJ00577 | m.|gram idGJ00577.GJ00577 |
JAMMERHAUS|lemma idGJ00578.GJ00578 | n.|gram idGJ00578.GJ00578 |
JAMMERHERZ|lemma idGJ00579.GJ00579 |
JAMMERHÖHLE|lemma idGJ00580.GJ00580 | f.|gram idGJ00580.GJ00580 |
JAMMERIG|lemma idGJ00581.GJ00581 | adj. und adv.|gram idGJ00581.GJ00581 |
JAMMERJAHR|lemma idGJ00582.GJ00582 | n.|gram idGJ00582.GJ00582 |
JAMMERKLAGE|lemma idGJ00583.GJ00583 | f.|gram idGJ00583.GJ00583 |
JAMMERKLAGEN|lemma idGJ00584.GJ00584 | verb.|gram idGJ00584.GJ00584 |
JAMMERKNECHTSCHAFT|lemma idGJ00585.GJ00585 | f.|gram idGJ00585.GJ00585 |
JAMMERKRANK|lemma idGJ00586.GJ00586 | adj.|gram idGJ00586.GJ00586 |
JAMMERKREIS|lemma idGJ00587.GJ00587 | m.|gram idGJ00587.GJ00587 |
JAMMERKRIEG|lemma idGJ00588.GJ00588 | m.|gram idGJ00588.GJ00588 |
JAMMERLEBEN|lemma idGJ00589.GJ00589 | n.|gram idGJ00589.GJ00589 |
JAMMERLECHZEN|lemma idGJ00590.GJ00590 | verb.|gram idGJ00590.GJ00590 |
JÄMMERLICH|lemma idGJ00591.GJ00591 | adj. und adv.|gram idGJ00591.GJ00591 |
JÄMMERLICHEN|lemma idGJ00592.GJ00592 | adv.|gram idGJ00592.GJ00592 |
JÄMMERLICHKEIT|lemma idGJ00593.GJ00593 | f.|gram idGJ00593.GJ00593 |
JAMMERLIED|lemma idGJ00594.GJ00594 | n.|gram idGJ00594.GJ00594 |
JÄMMERLING|lemma idGJ00595.GJ00595 | m.|gram idGJ00595.GJ00595 |
JAMMERMANN|lemma idGJ00596.GJ00596 | m.|gram idGJ00596.GJ00596 |
