
Z|lemma idGZ00001.GZ00001 |
ZERRENKEN|sublemma idGZ03670.GZ03668.2 seq| verb.|gram idGZ03670.GZ03668 seq|
ZERRENN-|sublemma idGZ03671.GZ03668.3 seq|
ZERRENBODEN|abbr idGZ03672.GZ03668.4 seq| m.|gram idGZ03672.GZ03668 seq|
ZERRENEISEN|abbr idGZ03673.GZ03668.5 seq| n.|gram idGZ03673.GZ03668 seq|
ZERRENFEUER|abbr idGZ03674.GZ03668.6 seq| n.|gram idGZ03674.GZ03668 seq|
ZERRENHAMMER|abbr idGZ03675.GZ03668.7 seq| m.|gram idGZ03675.GZ03668 seq|
ZERRENHERD|abbr idGZ03676.GZ03668.8 seq| m.|gram idGZ03676.GZ03668 seq|
ZERRENNEN|sublemma idGZ03677.GZ03668.9 seq| verb.|gram idGZ03677.GZ03668 seq|
ZERRENNER|sublemma idGZ03678.GZ03668.10 seq| m.|gram idGZ03678.GZ03668 seq|
ZERREUTEN|sublemma idGZ03679.GZ03668.11 seq| verb.|gram idGZ03679.GZ03668 seq|
ZERRGEBILDE|lemma idGZ03680.GZ03680 | n.|gram idGZ03680.GZ03680 |
ZERRGEBURT|abbr idGZ03681.GZ03680.1 seq| f.|gram idGZ03681.GZ03680 seq|
ZERRGEMÄLDE|abbr idGZ03682.GZ03680.2 seq| n.|gram idGZ03682.GZ03680 seq|
ZERRGESICHT|abbr idGZ03683.GZ03680.3 seq| n.|gram idGZ03683.GZ03680 seq|
ZERRGESTALT|abbr idGZ03684.GZ03680.4 seq| f.|gram idGZ03684.GZ03680 seq|
ZERRGRAS|abbr idGZ03685.GZ03680.5 seq| n.|gram idGZ03685.GZ03680 seq|
ZERRICHTEN|lemma idGZ03686.GZ03686 | verb.|gram idGZ03686.GZ03686 |
ZERRINGEN|sublemma idGZ03687.GZ03686.1 seq| verb.|gram idGZ03687.GZ03686 seq|
ZERRINNEN|lemma idGZ03688.GZ03688 | verb.|gram idGZ03688.GZ03688 |
ZERRISZ|sublemma idGZ03689.GZ03688.1 seq| m.|gram idGZ03689.GZ03688 seq|
ZERRITZEN|sublemma idGZ03690.GZ03688.2 seq| verb.|gram idGZ03690.GZ03688 seq|
ZERRKLEE|lemma idGZ03691.GZ03691 | m.|gram idGZ03691.GZ03691 |
ZERRKRÄUTIG|abbr idGZ03692.GZ03691.1 seq| n.|gram idGZ03692.GZ03691 seq|
ZERRMALER|abbr idGZ03693.GZ03691.2 seq| m.|gram idGZ03693.GZ03691 seq|
ZERRMAUL|abbr idGZ03694.GZ03691.3 seq| n.|gram idGZ03694.GZ03691 seq|
ZERRMENSCH|abbr idGZ03695.GZ03691.4 seq| m.|gram idGZ03695.GZ03691 seq|
ZERRODEN|lemma idGZ03696.GZ03696 | verb.|gram idGZ03696.GZ03696 |
ZERROLLEN|sublemma idGZ03697.GZ03696.1 seq| verb.|gram idGZ03697.GZ03696 seq|
ZERRSPIEGEL|sublemma idGZ03698.GZ03696.2 seq| m.|gram idGZ03698.GZ03696 seq|
ZERRÜCKEN|sublemma idGZ03699.GZ03696.3 seq| verb.|gram idGZ03699.GZ03696 seq|
ZERRÜHREN|sublemma idGZ03700.GZ03696.4 seq| verb.|gram idGZ03700.GZ03696 seq|
ZERRUPFEN|sublemma idGZ03701.GZ03696.5 seq| verb.|gram idGZ03701.GZ03696 seq|
ZERRÜTTELN|sublemma idGZ03702.GZ03696.6 seq| verb.|gram idGZ03702.GZ03696 seq|
ZERRÜTTEN|lemma idGZ03703.GZ03703 | verb.|gram idGZ03703.GZ03703 |
ZERRÜTTER|sublemma idGZ03704.GZ03703.1 seq| m.|gram idGZ03704.GZ03703 seq|
ZERRÜTTIGKEIT|sublemma idGZ03705.GZ03703.2 seq| f.|gram idGZ03705.GZ03703 seq|
ZERRÜTTLICH|sublemma idGZ03706.GZ03703.3 seq| adj.|gram idGZ03706.GZ03703 seq|
ZERRÜTTUNG|sublemma idGZ03707.GZ03703.4 seq| f.|gram idGZ03707.GZ03703 seq|
ZERRWALD|lemma idGZ03708.GZ03708 | m.|gram idGZ03708.GZ03708 |
ZERRWANST|sublemma idGZ03709.GZ03708.1 seq| m.|gram idGZ03709.GZ03708 seq|
ZERRWELT|sublemma idGZ03710.GZ03708.2 seq| f.|gram idGZ03710.GZ03708 seq|
ZERS|lemma idGZ03711.GZ03711 |
ZERSÄBELN|lemma idGZ03712.GZ03712 | verb.|gram idGZ03712.GZ03712 |
ZERSÄGEN|sublemma idGZ03713.GZ03712.1 seq| verb.|gram idGZ03713.GZ03712 seq|
ZERSCHABEN|lemma idGZ03714.GZ03714 | verb.|gram idGZ03714.GZ03714 |
ZERSCHALLEN|sublemma idGZ03715.GZ03714.1 seq| verb.|gram idGZ03715.GZ03714 seq|
ZERSCHÄNDEN|sublemma idGZ03716.GZ03714.2 seq| verb.|gram idGZ03716.GZ03714 seq|
ZERSCHARREN|sublemma idGZ03717.GZ03714.3 seq| verb.|gram idGZ03717.GZ03714 seq|
ZERSCHEIDEN|sublemma idGZ03718.GZ03714.4 seq| verb.|gram idGZ03718.GZ03714 seq|
ZERSCHEITEN|sublemma idGZ03719.GZ03714.5 seq| verb.|gram idGZ03719.GZ03714 seq|
ZERSCHEITERN|sublemma idGZ03720.GZ03714.6 seq| verb.|gram idGZ03720.GZ03714 seq|
ZERSCHELLEN|lemma idGZ03721.GZ03721 | verb.|gram idGZ03721.GZ03721 |
ZERSCHELLERN|sublemma idGZ03722.GZ03721.1 seq| verb.|gram idGZ03722.GZ03721 seq|
ZERSCHELTEN|sublemma idGZ03723.GZ03721.2 seq| verb.|gram idGZ03723.GZ03721 seq|
ZERSCHERBEN|sublemma idGZ03724.GZ03721.3 seq| verb.|gram idGZ03724.GZ03721 seq|
ZERSCHERREN|sublemma idGZ03725.GZ03721.4 seq|
ZERSCHEUCHEN|sublemma idGZ03726.GZ03721.5 seq| verb.|gram idGZ03726.GZ03721 seq|
ZERSCHIEDEN|sublemma idGZ03727.GZ03721.6 seq| adject.|gram idGZ03727.GZ03721 seq|
ZERSCHIESZEN|sublemma idGZ03728.GZ03721.7 seq| verb.|gram idGZ03728.GZ03721 seq|
ZERSCHINDEN|sublemma idGZ03729.GZ03721.8 seq| verb.|gram idGZ03729.GZ03721 seq|
ZERSCHLAGEN|lemma idGZ03730.GZ03730 | verb.|gram idGZ03730.GZ03730 |
ZERSCHLAGUNG|sublemma idGZ03731.GZ03730.1 seq| f.|gram idGZ03731.GZ03730 seq|
ZERSCHLEICHEN|lemma idGZ03732.GZ03732 | verb.|gram idGZ03732.GZ03732 |
ZERSCHLEIFEN|sublemma idGZ03733.GZ03732.1 seq| verb.|gram idGZ03733.GZ03732 seq|
ZERSCHLEISZEN|sublemma idGZ03734.GZ03732.2 seq| verb.|gram idGZ03734.GZ03732 seq|
ZERSCHLEPPEN|sublemma idGZ03735.GZ03732.3 seq| verb.|gram idGZ03735.GZ03732 seq|
ZERSCHLEUDERN|sublemma idGZ03736.GZ03732.4 seq| verb.|gram idGZ03736.GZ03732 seq|
ZERSCHLITZEN|sublemma idGZ03737.GZ03732.5 seq| verb.|gram idGZ03737.GZ03732 seq|
ZERSCHMEISZEN|lemma idGZ03738.GZ03738 | verb.|gram idGZ03738.GZ03738 |
ZERSCHMELZEN|lemma idGZ03739.GZ03739 | verb.|gram idGZ03739.GZ03739 |
ZERSCHMETTERN|sublemma idGZ03740.GZ03739.1 seq| verb.|gram idGZ03740.GZ03739 seq|
ZERSCHMIEDEN|sublemma idGZ03741.GZ03739.2 seq| verb.|gram idGZ03741.GZ03739 seq|
ZERSCHMIEREN|sublemma idGZ03742.GZ03739.3 seq| verb.|gram idGZ03742.GZ03739 seq|
ZERSCHNEIDEN|lemma idGZ03743.GZ03743 | verb.|gram idGZ03743.GZ03743 |
ZERSCHNELLEN|sublemma idGZ03744.GZ03743.1 seq| verb.|gram idGZ03744.GZ03743 seq|
ZERSCHNITZEN|sublemma idGZ03745.GZ03743.2 seq| verb.|gram idGZ03745.GZ03743 seq|
ZERSCHRAMMEN|lemma idGZ03746.GZ03746 | verb.|gram idGZ03746.GZ03746 |
ZERSCHRÄNZEN|sublemma idGZ03747.GZ03746.1 seq| verb.|gram idGZ03747.GZ03746 seq|
ZERSCHRECKEN|sublemma idGZ03748.GZ03746.2 seq| verb.|gram idGZ03748.GZ03746 seq|
ZERSCHREIBEN|sublemma idGZ03749.GZ03746.3 seq| verb.|gram idGZ03749.GZ03746 seq|
ZERSCHREIEN|sublemma idGZ03750.GZ03746.4 seq| verb.|gram idGZ03750.GZ03746 seq|
ZERSCHRINDEN|sublemma idGZ03751.GZ03746.5 seq| verb.|gram idGZ03751.GZ03746 seq|
ZERSCHROTEN|sublemma idGZ03752.GZ03746.6 seq| verb.|gram idGZ03752.GZ03746 seq|
ZERSCHRUNDEN|sublemma idGZ03753.GZ03746.7 seq| verb.|gram idGZ03753.GZ03746 seq|
ZERSCHÜTTELN|lemma idGZ03754.GZ03754 | verb.|gram idGZ03754.GZ03754 |
ZERSCHÜTTEN|sublemma idGZ03755.GZ03754.1 seq| verb.|gram idGZ03755.GZ03754 seq|
ZERSCHÜTTERN|sublemma idGZ03756.GZ03754.2 seq| verb.|gram idGZ03756.GZ03754 seq|
ZERSCHWATZEN|lemma idGZ03757.GZ03757 |
ZERSCHWELLEN|sublemma idGZ03758.GZ03757.1 seq| verb.|gram idGZ03758.GZ03757 seq|
ZERSCHWIMMEN|sublemma idGZ03759.GZ03757.2 seq| verb.|gram idGZ03759.GZ03757 seq|
ZERSCHWINGEN|sublemma idGZ03760.GZ03757.3 seq| verb.|gram idGZ03760.GZ03757 seq|
ZERSCHWITZEN|sublemma idGZ03761.GZ03757.4 seq| verb.|gram idGZ03761.GZ03757 seq|
ZERSETZEN|lemma idGZ03762.GZ03762 | verb.|gram idGZ03762.GZ03762 |
ZERSIEDEN|lemma idGZ03763.GZ03763 | verb.|gram idGZ03763.GZ03763 |
ZERSINGEN|sublemma idGZ03764.GZ03763.1 seq| verb.|gram idGZ03764.GZ03763 seq|
ZERSINNEN|sublemma idGZ03765.GZ03763.2 seq| verb.|gram idGZ03765.GZ03763 seq|
ZERSITZEN|sublemma idGZ03766.GZ03763.3 seq| verb.|gram idGZ03766.GZ03763 seq|
ZERSORGEN|sublemma idGZ03767.GZ03763.4 seq| verb.|gram idGZ03767.GZ03763 seq|
ZERSPALTEN|lemma idGZ03768.GZ03768 | verb.|gram idGZ03768.GZ03768 |
ZERSPALTUNG|sublemma idGZ03769.GZ03768.1 seq| f.|gram idGZ03769.GZ03768 seq|
ZERSPANNEN|sublemma idGZ03770.GZ03768.2 seq| verb.|gram idGZ03770.GZ03768 seq|
ZERSPEIEN|sublemma idGZ03771.GZ03768.3 seq| verb.|gram idGZ03771.GZ03768 seq|
ZERSPELLEN|sublemma idGZ03772.GZ03768.4 seq| verb.|gram idGZ03772.GZ03768 seq|
ZERSPERREN|sublemma idGZ03773.GZ03768.5 seq| verb.|gram idGZ03773.GZ03768 seq|
ZERSPIELEN|sublemma idGZ03774.GZ03768.6 seq| verb.|gram idGZ03774.GZ03768 seq|
ZERSPILDEN|sublemma idGZ03775.GZ03768.7 seq| verb.|gram idGZ03775.GZ03768 seq|
ZERSPINNEN|sublemma idGZ03776.GZ03768.8 seq| verb.|gram idGZ03776.GZ03768 seq|
ZERSPLEISZEN|lemma idGZ03777.GZ03777 | verb.|gram idGZ03777.GZ03777 |
ZERSPLITTERN|sublemma idGZ03778.GZ03777.1 seq| verb.|gram idGZ03778.GZ03777 seq|
ZERSPRECHEN|sublemma idGZ03779.GZ03777.2 seq| verb.|gram idGZ03779.GZ03777 seq|
ZERSPREISZEN|sublemma idGZ03780.GZ03777.3 seq| verb.|gram idGZ03780.GZ03777 seq|
ZERSPREITEN|sublemma idGZ03781.GZ03777.4 seq| verb.|gram idGZ03781.GZ03777 seq|
ZERSPRENGEN|lemma idGZ03782.GZ03782 | verb.|gram idGZ03782.GZ03782 |
ZERSPRENGUNG|sublemma idGZ03783.GZ03782.1 seq| f.|gram idGZ03783.GZ03782 seq|
ZERSPRINGEN|sublemma idGZ03784.GZ03782.2 seq| verb.|gram idGZ03784.GZ03782 seq|
ZERSPRITZEN|sublemma idGZ03785.GZ03782.3 seq|
ZERSTAMPFEN|lemma idGZ03786.GZ03786 | verb.|gram idGZ03786.GZ03786 |
ZERSTÄUBEN|sublemma idGZ03787.GZ03786.1 seq| verb.|gram idGZ03787.GZ03786 seq|
ZERSTÄUPEN|sublemma idGZ03788.GZ03786.2 seq| verb.|gram idGZ03788.GZ03786 seq|
ZERSTECHEN|sublemma idGZ03789.GZ03786.3 seq| verb.|gram idGZ03789.GZ03786 seq|
ZERSTIEBEN|sublemma idGZ03790.GZ03786.4 seq| verb.|gram idGZ03790.GZ03786 seq|
ZERSTÖBERN|sublemma idGZ03791.GZ03786.5 seq| verb.|gram idGZ03791.GZ03786 seq|
ZERSTÖREN|lemma idGZ03792.GZ03792 | verb.|gram idGZ03792.GZ03792 |
ZERSTÖRUNG|sublemma idGZ03793.GZ03792.1 seq| f.|gram idGZ03793.GZ03792 seq|
ZERSTOSZEN|lemma idGZ03794.GZ03794 | verb.|gram idGZ03794.GZ03794 |
ZERSTOSZUNG|sublemma idGZ03795.GZ03794.1 seq| f.|gram idGZ03795.GZ03794 seq|
ZERSTREICHEN|lemma idGZ03796.GZ03796 | verb.|gram idGZ03796.GZ03796 |
ZERSTREUEN|lemma idGZ03797.GZ03797 | verb.|gram idGZ03797.GZ03797 |
ZERSTREUER|sublemma idGZ03798.GZ03797.1 seq| m.|gram idGZ03798.GZ03797 seq|
ZERSTREULICH|sublemma idGZ03799.GZ03797.2 seq| adj.|gram idGZ03799.GZ03797 seq|
ZERSTREUUNG|sublemma idGZ03800.GZ03797.3 seq| f.|gram idGZ03800.GZ03797 seq|
ZERSTROBELN|lemma idGZ03801.GZ03801 | verb.|gram idGZ03801.GZ03801 |
ZERSTÜCKELN|lemma idGZ03802.GZ03802 | verb.|gram idGZ03802.GZ03802 |
ZERSTÜCKELUNG|sublemma idGZ03803.GZ03802.1 seq| f.|gram idGZ03803.GZ03802 seq|
ZERSTÜCKEN|sublemma idGZ03804.GZ03802.2 seq| verb.|gram idGZ03804.GZ03802 seq|
ZERSTUDIEREN|sublemma idGZ03805.GZ03802.3 seq| verb.|gram idGZ03805.GZ03802 seq|
ZERSTUFEN|sublemma idGZ03806.GZ03802.4 seq| verb.|gram idGZ03806.GZ03802 seq|
ZERSTÜMMELN|sublemma idGZ03807.GZ03802.5 seq| verb.|gram idGZ03807.GZ03802 seq|
ZERSTÜMMELUNG|sublemma idGZ03808.GZ03802.6 seq|
ZERSTÜRMEN|sublemma idGZ03809.GZ03802.7 seq| verb.|gram idGZ03809.GZ03802 seq|
ZERTE|lemma idGZ03810.GZ03810 | f.|gram idGZ03810.GZ03810 |
ZERTE|sublemma idGZ03811.GZ03810.1 seq| f.|gram idGZ03811.GZ03810 seq|
ZERTEPARTEI|sublemma idGZ03812.GZ03810.2 seq| f.|gram idGZ03812.GZ03810 seq|
ZERTHAUEN|lemma idGZ03813.GZ03813 | verb.|gram idGZ03813.GZ03813 |
ZERTHEILEN|lemma idGZ03814.GZ03814 | verb.|gram idGZ03814.GZ03814 |
ZERTHEILER|sublemma idGZ03815.GZ03814.1 seq| m.|gram idGZ03815.GZ03814 seq|
ZERTHEILBAR|sublemma idGZ03816.GZ03814.2 seq| adj.|gram idGZ03816.GZ03814 seq|
ZERTHEILUNG|sublemma idGZ03817.GZ03814.3 seq| f.|gram idGZ03817.GZ03814 seq|
ZERTHUN|sublemma idGZ03818.GZ03814.4 seq| verb.|gram idGZ03818.GZ03814 seq|
ZERTIEREN|lemma idGZ03819.GZ03819 | verb.|gram idGZ03819.GZ03819 |
ZERTÖPFERN|sublemma idGZ03820.GZ03819.1 seq| verb.|gram idGZ03820.GZ03819 seq|
ZERTRAGEN|lemma idGZ03821.GZ03821 | verb.|gram idGZ03821.GZ03821 |
ZERTRAMPELN|sublemma idGZ03822.GZ03821.1 seq| verb.|gram idGZ03822.GZ03821 seq|
ZERTRAPPELN|sublemma idGZ03823.GZ03821.2 seq| verb.|gram idGZ03823.GZ03821 seq|
ZERTRAPPEN|sublemma idGZ03824.GZ03821.3 seq|
ZERTRECHEN|sublemma idGZ03825.GZ03821.4 seq| verb.|gram idGZ03825.GZ03821 seq|
ZERTREIBEN|sublemma idGZ03826.GZ03821.5 seq| verb.|gram idGZ03826.GZ03821 seq|
ZERTREIGELN|sublemma idGZ03827.GZ03821.6 seq| verb.|gram idGZ03827.GZ03821 seq|
ZERTRENNEN|lemma idGZ03828.GZ03828 | verb.|gram idGZ03828.GZ03828 |
ZERTRENNER|sublemma idGZ03829.GZ03828.1 seq| m.|gram idGZ03829.GZ03828 seq|
ZERTRENNUNG|sublemma idGZ03830.GZ03828.2 seq| f.|gram idGZ03830.GZ03828 seq|
ZERTRENNBAR|sublemma idGZ03831.GZ03828.3 seq|
ZERTRETEN|lemma idGZ03832.GZ03832 | verb.|gram idGZ03832.GZ03832 |
ZERTRETER|sublemma idGZ03833.GZ03832.1 seq| m.|gram idGZ03833.GZ03832 seq|
ZERTRETUNG|sublemma idGZ03834.GZ03832.2 seq| f.|gram idGZ03834.GZ03832 seq|
ZERTRIEFEN|sublemma idGZ03835.GZ03832.3 seq| verb.|gram idGZ03835.GZ03832 seq|
ZERTROMMELN|sublemma idGZ03836.GZ03832.4 seq| verb.|gram idGZ03836.GZ03832 seq|
ZERTRÖPFELN|sublemma idGZ03837.GZ03832.5 seq| verb.|gram idGZ03837.GZ03832 seq|
ZERTRÜMMELN|lemma idGZ03838.GZ03838 | verb.|gram idGZ03838.GZ03838 |
ZERTRÜMMEN|sublemma idGZ03839.GZ03838.1 seq| verb.|gram idGZ03839.GZ03838 seq|
ZERTRÜMMERN|sublemma idGZ03840.GZ03838.2 seq| verb.|gram idGZ03840.GZ03838 seq|
ZERVIERTHEILEN|lemma idGZ03841.GZ03841 |
ZERWALKEN|lemma idGZ03842.GZ03842 | verb.|gram idGZ03842.GZ03842 |
ZERWALLEN|sublemma idGZ03843.GZ03842.1 seq| verb.|gram idGZ03843.GZ03842 seq|
ZERWASCHEN|sublemma idGZ03844.GZ03842.2 seq| verb.|gram idGZ03844.GZ03842 seq|
ZERWEHEN|sublemma idGZ03845.GZ03842.3 seq| verb.|gram idGZ03845.GZ03842 seq|
ZERWEICHEN|sublemma idGZ03846.GZ03842.4 seq| verb.|gram idGZ03846.GZ03842 seq|
ZERWEINEN|sublemma idGZ03847.GZ03842.5 seq| verb.|gram idGZ03847.GZ03842 seq|
ZERWERFEN|lemma idGZ03848.GZ03848 | verb.|gram idGZ03848.GZ03848 |
ZERWETTERN|sublemma idGZ03849.GZ03848.1 seq| verb.|gram idGZ03849.GZ03848 seq|
ZERWINDEN|lemma idGZ03850.GZ03850 | verb.|gram idGZ03850.GZ03850 |
ZERWIRBELN|sublemma idGZ03851.GZ03850.1 seq| verb.|gram idGZ03851.GZ03850 seq|
ZERWIRKEN|sublemma idGZ03852.GZ03850.2 seq| verb.|gram idGZ03852.GZ03850 seq|
ZERWIRREN|sublemma idGZ03853.GZ03850.3 seq| verb.|gram idGZ03853.GZ03850 seq|
ZERWÜHLEN|lemma idGZ03854.GZ03854 | verb.|gram idGZ03854.GZ03854 |
ZERWÜSTEN|sublemma idGZ03855.GZ03854.1 seq| verb.|gram idGZ03855.GZ03854 seq|
ZERZANKEN|lemma idGZ03856.GZ03856 | verb.|gram idGZ03856.GZ03856 |
ZERZASERN|sublemma idGZ03857.GZ03856.1 seq| verb.|gram idGZ03857.GZ03856 seq|
ZERZAUSEN|sublemma idGZ03858.GZ03856.2 seq| verb.|gram idGZ03858.GZ03856 seq|
ZERZEHREN|sublemma idGZ03859.GZ03856.3 seq| verb.|gram idGZ03859.GZ03856 seq|
ZERZEIHEN|sublemma idGZ03860.GZ03856.4 seq| verb.|gram idGZ03860.GZ03856 seq|
ZERZEISEN|sublemma idGZ03861.GZ03856.5 seq| verb.|gram idGZ03861.GZ03856 seq|
ZERZERREN|lemma idGZ03862.GZ03862 | verb.|gram idGZ03862.GZ03862 |
ZERZETTELN|sublemma idGZ03863.GZ03862.1 seq| verb.|gram idGZ03863.GZ03862 seq|
ZERZETTEN|sublemma idGZ03864.GZ03862.2 seq|
ZERZIEHEN|lemma idGZ03865.GZ03865 | verb.|gram idGZ03865.GZ03865 |
ZERZITTERN|sublemma idGZ03866.GZ03865.1 seq| verb.|gram idGZ03866.GZ03865 seq|
ZERZOTTELN|lemma idGZ03867.GZ03867 | verb.|gram idGZ03867.GZ03867 |
ZERZWICKEN|sublemma idGZ03868.GZ03867.1 seq| verb.|gram idGZ03868.GZ03867 seq|
ZERZWINGEN|sublemma idGZ03869.GZ03867.2 seq| verb.|gram idGZ03869.GZ03867 seq|
ZESCHE|lemma idGZ03870.GZ03870 | f.|gram idGZ03870.GZ03870 |
ZESCHE|lemma idGZ03871.GZ03871 | f.|gram idGZ03871.GZ03871 |
ZESCHEN|lemma idGZ03872.GZ03872 | verb|gram idGZ03872.GZ03872 |
ZESE|lemma idGZ03873.GZ03873 |ZEESE|variant idGZ03873.GZ03873 |
ZESE|lemma idGZ03874.GZ03874 | adj.|gram idGZ03874.GZ03874 |
ZESELN|lemma idGZ03875.GZ03875 | verb|gram idGZ03875.GZ03875 |
ZESSENMACHERIN|lemma idGZ03876.GZ03876 | f.|gram idGZ03876.GZ03876 |
ZETER|lemma idGZ03877.GZ03877 | m.|gram idGZ03877.GZ03877 |
ZETER|lemma idGZ03878.GZ03878 |
ZETER-|lemma idGZ03879.GZ03879 |
ZETERGERICHT|abbr idGZ03879.GZ03879.1 | n.|gram idGZ03879.GZ03879 |
ZETERGERÜCHT|abbr idGZ03879.GZ03879.2 |
ZETERGESCHREI|abbr idGZ03879.GZ03879.3 |
ZETERKLAGE|abbr idGZ03879.GZ03879.4 |
ZETERMORD|abbr idGZ03879.GZ03879.5 |
ZETERMORDIO|abbr idGZ03879.GZ03879.6 |
ZETERPFENNIG|abbr idGZ03879.GZ03879.7 |
ZETERACH|abbr idGZ03879.GZ03879.8 |
ZETERRUF|abbr idGZ03879.GZ03879.9 |
ZETERWEH|abbr idGZ03879.GZ03879.10 |
ZETERWESEN|abbr idGZ03879.GZ03879.11 |
ZETERGEBRÜLL|abbr idGZ03879.GZ03879.12 |
ZETERGEHEUL|abbr idGZ03879.GZ03879.13 |
ZETERGESANG|abbr idGZ03879.GZ03879.14 |
ZETERGETÖN|abbr idGZ03879.GZ03879.15 |
ZETERSCHREI|abbr idGZ03879.GZ03879.16 |
ZETERSTIMME|abbr idGZ03879.GZ03879.17 |
ZETERTON|abbr idGZ03879.GZ03879.18 |
ZETER-|lemma idGZ03880.GZ03880 |
ZETERMÄSZIG|abbr idGZ03881.GZ03880.1 seq|
ZETERSCHREIEN|abbr idGZ03882.GZ03880.2 seq| n.|gram idGZ03882.GZ03880 seq|
ZETERSCHREIER|abbr idGZ03883.GZ03880.3 seq| m.|gram idGZ03883.GZ03880 seq|
ZETERN|lemma idGZ03884.GZ03884 | verb.|gram idGZ03884.GZ03884 |
ZETSCHE|lemma idGZ03885.GZ03885 | f.|gram idGZ03885.GZ03885 |
ZETSCHEN|sublemma idGZ03886.GZ03885.1 seq| verb.|gram idGZ03886.GZ03885 seq|
ZETSCHER|lemma idGZ03887.GZ03887 | m.|gram idGZ03887.GZ03887 |
ZETSCHERN|sublemma idGZ03888.GZ03887.1 seq| verb.|gram idGZ03888.GZ03887 seq|
ZETSCHKE|lemma idGZ03889.GZ03889 | f.|gram idGZ03889.GZ03889 |
ZETTACH|lemma idGZ03890.GZ03890 | n.|gram idGZ03890.GZ03890 |
ZETTE|sublemma idGZ03891.GZ03890.1 seq| f.|gram idGZ03891.GZ03890 seq|
ZETTEL|lemma idGZ03892.GZ03892 | m.|gram idGZ03892.GZ03892 |
ZETTEL-|lemma idGZ03893.GZ03893 |
ZETTELBANK|abbr idGZ03894.GZ03893.1 seq| f.|gram idGZ03894.GZ03893 seq|
ZETTELBÜRGER|abbr idGZ03895.GZ03893.2 seq| m.|gram idGZ03895.GZ03893 seq|
ZETTELGELD|abbr idGZ03896.GZ03893.3 seq| n.|gram idGZ03896.GZ03893 seq|
ZETTELKASTEN|abbr idGZ03897.GZ03893.4 seq| m.|gram idGZ03897.GZ03893 seq|
ZETTELKATALOG|abbr idGZ03898.GZ03893.5 seq| m.|gram idGZ03898.GZ03893 seq|
ZETTELLEUTE|abbr idGZ03899.GZ03893.6 seq|
ZETTELMANN|abbr idGZ03900.GZ03893.7 seq| m.|gram idGZ03900.GZ03893 seq|
ZETTELSCHREIBER|abbr idGZ03901.GZ03893.8 seq| m.|gram idGZ03901.GZ03893 seq|
ZETTELTRÄGER|abbr idGZ03902.GZ03893.9 seq| m.|gram idGZ03902.GZ03893 seq|
ZETTELIN|abbr idGZ03903.GZ03893.10 seq| f.|gram idGZ03903.GZ03893 seq|
ZETTELWEISE|abbr idGZ03904.GZ03893.11 seq| adv.|gram idGZ03904.GZ03893 seq|
ZETTEL|lemma idGZ03905.GZ03905 | m.|gram idGZ03905.GZ03905 |
ZETTEL|lemma idGZ03906.GZ03906 |
ZETTELBAUM|abbr idGZ03907.GZ03906.1 seq| m.|gram idGZ03907.GZ03906 seq|
ZETTELBRETT|abbr idGZ03908.GZ03906.2 seq| n.|gram idGZ03908.GZ03906 seq|
ZETTELBROT|abbr idGZ03909.GZ03906.3 seq| n.|gram idGZ03909.GZ03906 seq|
ZETTELENDE|abbr idGZ03910.GZ03906.4 seq| n.|gram idGZ03910.GZ03906 seq|
ZETTELFADEN|abbr idGZ03911.GZ03906.5 seq| m.|gram idGZ03911.GZ03906 seq|
ZETTELGARN|abbr idGZ03912.GZ03906.6 seq| n.|gram idGZ03912.GZ03906 seq|
ZETTELGATTER|abbr idGZ03913.GZ03906.7 seq| n.|gram idGZ03913.GZ03906 seq|
ZETTELHASPEL|abbr idGZ03914.GZ03906.8 seq| f.|gram idGZ03914.GZ03906 seq|
ZETTELLAIB|abbr idGZ03915.GZ03906.9 seq| m.|gram idGZ03915.GZ03906 seq|
ZETTELLOHN|abbr idGZ03916.GZ03906.10 seq| m.|gram idGZ03916.GZ03906 seq|
ZETTELMASCHINE|abbr idGZ03917.GZ03906.11 seq| f.|gram idGZ03917.GZ03906 seq|
ZETTELMASZ|abbr idGZ03918.GZ03906.12 seq| f.|gram idGZ03918.GZ03906 seq|
ZETTELRAD|abbr idGZ03919.GZ03906.13 seq| n.|gram idGZ03919.GZ03906 seq|
ZETTELRAHMEN|abbr idGZ03920.GZ03906.14 seq| m.|gram idGZ03920.GZ03906 seq|
ZETTELRAND|abbr idGZ03921.GZ03906.15 seq| m.|gram idGZ03921.GZ03906 seq|
ZETTELROLLE|abbr idGZ03922.GZ03906.16 seq| f.|gram idGZ03922.GZ03906 seq|
ZETTELSPULE|abbr idGZ03923.GZ03906.17 seq| f.|gram idGZ03923.GZ03906 seq|
ZETTEL|lemma idGZ03924.GZ03924 | m.|gram idGZ03924.GZ03924 |
ZETTELBAUM|abbr idGZ03925.GZ03924.1 seq| m.|gram idGZ03925.GZ03924 seq|
ZETTELBRETT|abbr idGZ03926.GZ03924.2 seq| n.|gram idGZ03926.GZ03924 seq|
ZETTELEISEN|abbr idGZ03927.GZ03924.3 seq| n.|gram idGZ03927.GZ03924 seq|
ZETTELKABIS|abbr idGZ03928.GZ03924.4 seq| m.|gram idGZ03928.GZ03924 seq|
ZETTELKRAUT|abbr idGZ03929.GZ03924.5 seq| n.|gram idGZ03929.GZ03924 seq|
